,segment_code,segment_name,family_code,family_name,class_code,class_name,commodity_code,commodity_name
182,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161500,Arbres et arbustes,10161507,Rhododendron
183,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161500,Arbres et arbustes,10161508,Théier
184,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161500,Arbres et arbustes,10161509,Conifère
185,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161500,Arbres et arbustes,10161510,Épicéa - épinette
186,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161500,Arbres et arbustes,10161511,Pin
187,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161500,Arbres et arbustes,10161512,Sapin
188,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161500,Arbres et arbustes,10161513,Palmier
189,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161600,Plantes à fleurs,10161601,Rosier
190,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161600,Plantes à fleurs,10161602,Poinsettia
191,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161600,Plantes à fleurs,10161603,Orchidée
192,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161600,Plantes à fleurs,10161604,Azalée
193,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161600,Plantes à fleurs,10161605,Cactus
194,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161700,Fleurs coupées,10161701,Glaïeul coupé
195,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161700,Fleurs coupées,10161702,Lys coupé
196,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161700,Fleurs coupées,10161703,Oeillet coupé
197,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161700,Fleurs coupées,10161704,Tulipe coupée
198,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161700,Fleurs coupées,10161705,Rose coupée
199,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161700,Fleurs coupées,10161707,Arrangement de fleurs coupées
200,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161800,Plantes non florifères,10161801,Fougère
201,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161800,Plantes non florifères,10161802,Lierre - plante
202,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161800,Plantes non florifères,10161803,Philodendron
203,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161800,Plantes non florifères,10161804,Lichens
204,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161901,Cosse séchée
205,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161902,Feuillage séché
206,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161903,Fougère séchée
207,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161904,Fleur séchée
208,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161905,Brindille ou branche séchée
209,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161906,Aigrette séchée
210,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161907,Fleur séchée sous presse
211,10000000,"Plantes et animaux vivants, accessoires et fournitures",10160000,Floriculture et sylviculture,10161900,Produits floraux séchés,10161908,Pétale séché
212,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171500,Engrais organiques et éléments nutritifs pour les plantes,10171501,Fumier ou guano
213,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171500,Engrais organiques et éléments nutritifs pour les plantes,10171502,Hormone végétale
214,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171500,Engrais organiques et éléments nutritifs pour les plantes,10171503,Guano de poisson
215,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171500,Engrais organiques et éléments nutritifs pour les plantes,10171504,Compost
216,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171600,Engrais chimiques et éléments nutritifs pour les plantes,10171601,Engrais azoté
217,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171600,Engrais chimiques et éléments nutritifs pour les plantes,10171602,Engrais potassique
218,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171600,Engrais chimiques et éléments nutritifs pour les plantes,10171603,Engrais phosphaté
219,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171600,Engrais chimiques et éléments nutritifs pour les plantes,10171604,Engrais sulfureux
220,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171600,Engrais chimiques et éléments nutritifs pour les plantes,10171605,"Mélange azote, phosphore et potassium (engrais ternaire)"
221,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171700,Herbicides,10171701,Désherbant
222,10000000,"Plantes et animaux vivants, accessoires et fournitures",10170000,"Engrais, éléments nutritifs pour les plantes et herbicides",10171700,Herbicides,10171702,Fongicides
223,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191500,Pesticides et répulsifs pour insectes nuisibles,10191506,Rodenticides
224,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191500,Pesticides et répulsifs pour insectes nuisibles,10191507,Répulsifs pour oiseaux
225,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191500,Pesticides et répulsifs pour insectes nuisibles,10191508,Protections antitermites
226,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191500,Pesticides et répulsifs pour insectes nuisibles,10191509,Insecticides
227,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191700,Dispositifs de lutte contre les parasites,10191701,Pièges de contrôle des animaux
228,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191700,Dispositifs de lutte contre les parasites,10191703,Pièges de contrôle des insectes volants
229,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191700,Dispositifs de lutte contre les parasites,10191704,Tue-mouches
230,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191700,Dispositifs de lutte contre les parasites,10191705,Lasso
231,10000000,"Plantes et animaux vivants, accessoires et fournitures",10190000,Produits d'extermination des insectes nuisibles,10191700,Dispositifs de lutte contre les parasites,10191706,Pièges à mâchoires
232,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101501,Mica
233,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101502,Émeri
234,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101503,Quartz
235,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101504,Pyrite
236,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101505,Soufre natif
237,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101506,Craie
238,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101507,Graphite
239,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101508,Dolomie
240,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101509,Magnésite
241,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101510,Amiante
242,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101511,Calcium
243,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101512,Borate
244,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101513,Cryolite
245,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101514,Feldspath
246,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101515,Leucite
247,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101516,Néphéline
248,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101517,Stéatite
249,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101518,Talc
250,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101519,Diamant - minéral
251,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101520,Grenat
252,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101521,Carbure de silicium
253,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101522,Charbon actif
254,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101523,Mullite minérale
255,11000000,"Minéraux, textiles et matières végétales et animales non comestibles",11100000,"Minéraux, minerais et métaux",11101500,Minéraux,11101524,Fluorine - spath-fluor
